69.68205,30.0366,163.62145,0.6867349743843079,0.31652504205703735,0.00675958814099431,0.021356379613280296,0.10266736149787903,0.6307969093322754,0.0839560404419899,0.11050456762313843,2.0,27.21461786058184,1000
32.3877,68.44745,122.4889,0.9477894902229309,0.30247509479522705,0.017728015780448914,0.02029198408126831,0.04937472194433212,0.015237302519381046,0.040144432336091995,0.07208415865898132,2.0,47.69026451918672,1000
56.5067,60.0214,143.312,0.8201432824134827,0.4883045554161072,0.02787831239402294,0.01591668277978897,0.13360367715358734,0.14556530117988586,0.10157737880945206,0.1963057667016983,2.0,56.174658543132246,1000
89.591,36.53695,189.18185,0.468060165643692,0.33233755826950073,0.0029655343387275934,0.00029655342223122716,0.0011862136889249086,0.7204271554946899,0.3830481767654419,0.06870154291391373,2.0,44.83648133205816,1000
71.8692,23.5218,165.6929,0.670329213142395,0.23176176846027374,0.00659216707572341,0.02118910849094391,0.1035911962389946,0.6869980096817017,0.06620419770479202,0.09681068360805511,2.0,26.29412700794609,1000
29.381,63.3312,121.18495,0.966952383518219,0.23946556448936462,0.020331326872110367,0.021372180432081223,0.05030789226293564,0.008465603925287724,0.01908230409026146,0.061826664954423904,2.0,46.97906448525769,1000
54.4905,59.9122,142.53795,0.8490874767303467,0.44241926074028015,0.031092004850506783,0.02700345404446125,0.16049940884113312,0.14766325056552887,0.07549557089805603,0.16839125752449036,2.0,57.822732534683105,1000
98.3008,28.6674,190.04945,0.45575082302093506,0.2551417350769043,0.00137808034196496,9.843430598266423e-05,0.007579441647976637,0.36676621437072754,0.7601097226142883,0.12186167389154434,2.0,38.521192369395834,1000
64.41835,37.67105,169.50055,0.7561662197113037,0.2315392643213272,0.006044933572411537,0.01831798069179058,0.0835299864411354,0.5972577333450317,0.04845105856657028,0.09049081802368164,2.0,31.311914092881644,1000
25.6796,72.8134,128.5298,0.9701324701309204,0.23066790401935577,0.01561918668448925,0.014546624384820461,0.04196399450302124,0.0011395972687751055,0.008848638273775578,0.05778428912162781,2.0,48.41939996300553,1000
50.36795,70.6267,151.2772,0.8770527243614197,0.4052268862724304,0.026439692825078964,0.02316880226135254,0.1400122493505478,0.12938186526298523,0.05460568517446518,0.1612730324268341,2.0,56.21400963380926,1000
82.96315,43.9686,189.17,0.5993135571479797,0.21846617758274078,0.0012315958738327026,0.0,0.010042243637144566,0.726452112197876,0.10752779990434647,0.23172950744628906,2.0,44.60873114085963,1000
70.44,28.002,173.24375,0.7046189904212952,0.1834276169538498,0.04325944930315018,0.020401835441589355,0.09983676671981812,0.6654210090637207,0.08906912803649902,0.08302413672208786,2.0,28.732732340485825,1000
29.6629,65.2115,129.7231,0.975094199180603,0.20038186013698578,0.04506327956914902,0.018666088581085205,0.04645627364516258,0.017830293625593185,0.035312339663505554,0.05418737605214119,2.0,51.97197295071643,1000
55.89355,62.8979,153.75115,0.8700985908508301,0.3798350393772125,0.06898131221532822,0.028215205296874046,0.1591726839542389,0.1693885326385498,0.09923969209194183,0.17094522714614868,2.0,58.463975506952146,1000
76.389,35.73935,193.85355,0.7159025073051453,0.18794852495193481,0.0399438850581646,0.0005788968992419541,0.00048241406329907477,0.6184548139572144,0.1611263006925583,0.20521894097328186,2.0,42.69043515870973,1000
68.25435,29.15735,173.26105,0.7099314332008362,0.23590107262134552,0.058321330696344376,0.019278978928923607,0.0864163264632225,0.641631543636322,0.0860288068652153,0.10007630288600922,2.0,24.821073936475834,1000
28.03645,72.93995,131.03645,0.9763452410697937,0.19695192575454712,0.04159318283200264,0.006362115032970905,0.04070385545492172,0.017581328749656677,0.03222103416919708,0.05643811821937561,2.0,51.345453486652545,1000
57.0519,61.0019,155.2671,0.8336079120635986,0.43932434916496277,0.08736106008291245,0.02629900351166725,0.14902769029140472,0.17754346132278442,0.10408762842416763,0.19799824059009552,2.0,56.39202433669144,1000
79.72185,35.7648,196.4045,0.5264783501625061,0.2207489013671875,0.047596417367458344,0.0018236174946650863,0.031639762222766876,0.8077713847160339,0.07458595186471939,0.11297310143709183,2.0,37.39293213212224,1000
65.98125,36.59495,167.1864,0.7231243252754211,0.2259191870689392,0.005945241544395685,0.01911623775959015,0.0964958444237709,0.6397079825401306,0.05542794615030289,0.0635683536529541,2.0,29.320682593520907,1000
